candidate_model_key,evaluation_family,condition_id,row_count,metric_group,metric,count,mean,stdev,p50,p90,p95,max
llama31_8b_instruct,semantic_robustness,,140,latency_ms,generation_ms,140,1983.544412,690.381415,2019.31339,2819.742544,2987.518477,4923.697761
llama31_8b_instruct,semantic_robustness,,140,latency_ms,decode_ms,140,0.18466,0.061398,0.167413,0.276158,0.331076,0.375972
llama31_8b_instruct,semantic_robustness,,140,latency_ms,question_to_response_ms,140,1988.052782,690.647748,2023.022249,2826.54506,2992.488185,4926.928728
llama31_8b_instruct,semantic_robustness,,140,resources,process_rss_peak_mib,140,1566.961719,0.368743,1567.261719,1567.261719,1567.261719,1567.261719
llama31_8b_instruct,semantic_robustness,,140,resources,system_memory_used_peak_mib,140,90728.830218,960.260893,90304.994141,92834.144531,93122.214844,93437.144531
llama31_8b_instruct,semantic_robustness,,140,resources,gpu_device_memory_used_peak_mib,140,15875.014286,9.843367,15881.0,15881.0,15881.0,15881.0
llama31_8b_instruct,semantic_robustness,,140,resources,torch_allocated_peak_mib,140,15441.24563,2.659268,15441.166992,15444.509766,15446.373877,15449.134277
llama31_8b_instruct,semantic_robustness,,140,resources,torch_reserved_peak_mib,140,15524.014286,9.843367,15530.0,15530.0,15530.0,15530.0
llama31_8b_instruct,semantic_robustness,,140,resources,gpu_utilization_mean_pct,140,76.263231,16.58012,82.125,96.2,96.4,97.0
llama31_8b_instruct,semantic_robustness,,140,resources,gpu_utilization_peak_pct,140,91.507143,4.447126,89.0,97.0,97.0,98.0
llama31_8b_instruct,semantic_robustness,,140,resources,gpu_power_mean_w,140,246.432353,9.255713,247.04875,257.7146,260.729975,262.8775
llama31_8b_instruct,semantic_robustness,,140,resources,gpu_power_peak_w,140,254.163929,9.389249,255.37,264.689,267.5035,271.57
llama31_8b_instruct,semantic_robustness,,140,tokens,prompt_tokens,140,387.828571,10.315137,388.0,402.0,405.05,413.0
llama31_8b_instruct,semantic_robustness,,140,tokens,output_tokens,140,54.192857,19.419599,55.0,76.2,81.0,138.0
llama31_8b_instruct,semantic_robustness,,140,tokens,total_tokens,140,442.021429,23.461117,443.5,470.4,479.05,521.0
llama31_8b_instruct,semantic_robustness,,140,throughput,output_tokens_per_generation_second,140,27.249263,1.378161,26.630976,29.282747,29.476097,29.671409
llama31_8b_instruct,semantic_robustness,,140,overhead,unattributed_end_to_end_overhead_ms,140,0.158094,0.028062,0.161785,0.189257,0.200913,0.235697
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,input_load_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,image_perturb_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,query_embedding_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,metadata_filter_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,vector_search_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,rerank_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,context_assembly_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,retrieval_total_ms,0,,,,,,
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,prompt_build_ms,42,0.031637,0.010738,0.031336,0.045661,0.046627,0.061078
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,preprocess_ms,42,3.077119,1.019386,3.377831,3.985566,4.182926,6.209658
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,ttft_ms,42,103.619707,7.696227,103.616834,113.272652,114.054409,117.430154
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,generation_ms,42,2254.61628,1612.038771,1724.517939,3022.22171,6208.982849,8236.764516
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,decode_ms,42,0.159832,0.060305,0.141431,0.193675,0.274699,0.44718
mistral_7b_instruct_v0_2,masked_input_robustness,,42,latency_ms,question_to_response_ms,42,2258.021491,1612.044344,1727.638059,3026.470824,6211.322941,8241.580537
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,process_rss_peak_mib,42,1508.222656,0.0,1508.222656,1508.222656,1508.222656,1508.222656
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,system_memory_used_peak_mib,42,91725.378162,268.783224,91642.923829,91801.54375,92278.172461,92860.25
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,gpu_device_memory_used_peak_mib,42,14383.52381,56.687091,14371.0,14371.0,14371.0,14634.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,torch_allocated_peak_mib,42,13945.642369,1.810139,13945.535156,13948.051075,13949.97168,13950.299805
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,torch_reserved_peak_mib,42,14020.0,0.0,14020.0,14020.0,14020.0,14020.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,gpu_utilization_mean_pct,42,83.420491,15.020776,89.416666,96.0,96.0,96.25
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,gpu_utilization_peak_pct,42,94.809524,3.56294,96.0,97.0,97.0,97.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,gpu_power_mean_w,42,247.298246,15.128685,251.72125,257.02375,257.478875,259.974545
mistral_7b_instruct_v0_2,masked_input_robustness,,42,resources,gpu_power_peak_w,42,257.025,7.55742,260.285,261.083,261.2775,262.13
mistral_7b_instruct_v0_2,masked_input_robustness,,42,tokens,prompt_tokens,42,421.47619,8.480215,421.0,432.9,441.6,443.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,tokens,output_tokens,42,67.166667,50.525491,50.5,82.9,192.75,256.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,tokens,total_tokens,42,488.642857,52.23718,477.0,505.9,617.6,682.0
mistral_7b_instruct_v0_2,masked_input_robustness,,42,throughput,output_tokens_per_generation_second,42,29.518992,1.279952,30.038165,30.607804,31.059851,31.212552
mistral_7b_instruct_v0_2,masked_input_robustness,,42,overhead,unattributed_end_to_end_overhead_ms,42,0.136623,0.024541,0.145166,0.163796,0.167186,0.169925
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,input_load_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,image_perturb_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,query_embedding_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,metadata_filter_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,vector_search_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,rerank_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,context_assembly_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,retrieval_total_ms,0,,,,,,
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,prompt_build_ms,140,0.028892,0.011379,0.027676,0.04269,0.047772,0.07404
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,preprocess_ms,140,2.991544,1.176441,2.827571,4.133196,4.853143,8.134629
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,ttft_ms,140,100.649448,6.542667,98.168179,111.231428,112.898173,117.326346
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,generation_ms,140,2437.529949,1075.580617,2132.718163,3737.477527,4561.565971,8331.783149
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,decode_ms,140,0.177674,0.046145,0.163085,0.241081,0.281405,0.415363
mistral_7b_instruct_v0_2,semantic_robustness,,140,latency_ms,question_to_response_ms,140,2440.858055,1075.867537,2135.844236,3740.388023,4565.291206,8338.537717
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,process_rss_peak_mib,140,1508.222656,0.0,1508.222656,1508.222656,1508.222656,1508.222656
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,system_memory_used_peak_mib,140,91380.293359,152.313402,91318.636718,91618.392969,91665.442968,91968.546875
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,gpu_device_memory_used_peak_mib,140,14370.642857,2.329268,14371.0,14371.0,14371.0,14371.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,torch_allocated_peak_mib,140,13946.433405,2.287143,13946.168945,13949.150488,13950.538086,13953.166992
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,torch_reserved_peak_mib,140,14019.642857,2.329268,14020.0,14020.0,14020.0,14020.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,gpu_utilization_mean_pct,140,86.982768,10.847166,89.585714,96.34,96.505,97.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,gpu_utilization_peak_pct,140,94.157143,3.975232,96.0,97.0,97.0,97.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,gpu_power_mean_w,140,248.55485,7.317418,250.186,257.0338,258.063625,259.826
mistral_7b_instruct_v0_2,semantic_robustness,,140,resources,gpu_power_peak_w,140,253.930643,6.865615,256.88,260.802,261.0245,262.36
mistral_7b_instruct_v0_2,semantic_robustness,,140,tokens,prompt_tokens,140,425.178571,10.670519,424.0,438.1,444.0,455.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,tokens,output_tokens,140,72.414286,33.920344,62.5,111.4,141.2,256.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,tokens,total_tokens,140,497.592857,35.356539,491.0,541.2,569.1,667.0
mistral_7b_instruct_v0_2,semantic_robustness,,140,throughput,output_tokens_per_generation_second,140,29.511806,1.389741,30.242228,30.872839,30.921866,31.127322
mistral_7b_instruct_v0_2,semantic_robustness,,140,overhead,unattributed_end_to_end_overhead_ms,140,0.129995,0.022892,0.127932,0.164266,0.167965,0.186718
